Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,MANUFACTURER_PART_NUMBER,Dept,Class,Fine,Classpath,Product Name,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,ATTRIBUTE_LABEL_1,ATTRIBUTE_LABEL_2,ATTRIBUTE_LABEL_3,ATTRIBUTE_LABEL_4,ATTRIBUTE_LABEL_5,ATTRIBUTE_LABEL_6,ATTRIBUTE_LABEL_7,ATTRIBUTE_LABEL_8,ATTRIBUTE_LABEL_9,ATTRIBUTE_LABEL_10,ATTRIBUTE_VALUE_1,ATTRIBUTE_VALUE_2,ATTRIBUTE_VALUE_3,ATTRIBUTE_VALUE_4,ATTRIBUTE_VALUE_5,ATTRIBUTE_VALUE_6,ATTRIBUTE_VALUE_7,ATTRIBUTE_VALUE_8,ATTRIBUTE_VALUE_9,ATTRIBUTE_VALUE_10,ATTRIBUTE_UOM_1,ATTRIBUTE_UOM_2,ATTRIBUTE_UOM_3,ATTRIBUTE_UOM_4,ATTRIBUTE_UOM_5,ATTRIBUTE_UOM_6,ATTRIBUTE_UOM_7,ATTRIBUTE_UOM_8,ATTRIBUTE_UOM_9,ATTRIBUTE_UOM_10,_classification_confidence,_classification_method,_brand_resolution_method,_enriched,_enrichment_source,_source_tier,_exact_mpn_verified,_enrichment_error,_invoice_desc_ok,_mobile_desc_ok
AGB15516FW,1x6-16' French White Oak Groov - Landmark Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,AGB15516FW,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, AGB15516FW",PRODUCT,TIMBERTECH® AGB15516FW Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199511, Requested 2977. Please try again in 17m54.816s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/timber-tech-advanced-pvc-decking-by-azek-landmark-collection-french-white-oak,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199502, Requested 3147. Please try again in 19m4.368s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
AGB15520FW,1x6-20' French White Oak Groov - Landmark Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,AGB15520FW,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, AGB15520FW",PRODUCT,TIMBERTECH® AGB15520FW Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199501, Requested 2977. Please try again in 17m50.496s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/timber-tech-advanced-pvc-decking-by-azek-landmark-collection-french-white-oak,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199490, Requested 3147. Please try again in 18m59.184s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
ADCB15516BS,1x6-16' Brownstone Sq Edge - Harvest Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,ADCB15516BS,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, ADCB15516BS",PRODUCT,TIMBERTECH® ADCB15516BS Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199489, Requested 2976. Please try again in 17m44.879999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/timber-tech-advanced-pvc-decking-by-azek-harvest-collection-brownstone,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199474, Requested 3139. Please try again in 18m48.816s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
ADCB15520BS,1x6-20' Brownstone Sq Edge - Harvest Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,ADCB15520BS,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, ADCB15520BS",PRODUCT,TIMBERTECH® ADCB15520BS Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199474, Requested 2976. Please try again in 17m38.4s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/timber-tech-advanced-pvc-decking-by-azek-harvest-collection-brownstone,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199460, Requested 2398. Please try again in 13m22.656s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
ADCB15516SG,1x6-16' Slate Gray Sq Edge - Harvest Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,ADCB15516SG,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, ADCB15516SG",PRODUCT,TIMBERTECH® ADCB15516SG Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199459, Requested 2976. Please try again in 17m31.92s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.decksdirect.com/timbertech-azek-harvest-deck-boards.html,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199445, Requested 3442. Please try again in 20m47.184s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
ADCB15520SG,1x6-20' Slate Gray Sq Edge - Harvest Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,ADCB15520SG,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, ADCB15520SG",PRODUCT,TIMBERTECH® ADCB15520SG Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199444, Requested 2976. Please try again in 17m25.44s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.timbertech.ca/products/decking/azek-harvest,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199430, Requested 2801. Please try again in 16m3.792s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
AGB15512BS,1x6-12' Brownstone Grooved - Harvest Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,AGB15512BS,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, AGB15512BS",PRODUCT,TIMBERTECH® AGB15512BS Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199429, Requested 2976. Please try again in 17m18.96s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://builderswarehouse.com/timbertech-agb15512-azek-harvest-composite-deck-board-polymer-grooved-55x12+color-Brownstone.html,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199354, Requested 2457. Please try again in 13m2.352s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
AGB15516BS,1x6-16' Brownstone Grooved - Harvest Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,AGB15516BS,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, AGB15516BS",PRODUCT,TIMBERTECH® AGB15516BS Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199353, Requested 2976. Please try again in 16m46.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.chinooklumber.com/azek-harvest-collection-brownstone-decking-grooved-1-x5-1-2-16-agb15516bs.html,retailer,,"Stage2 rejected all candidates: scrape-fail:403 Client Error: Forbidden for url: htt; brand-mismatch:source page appears to be for 'images', ; scrape-fail:Could not extract main content (page may",True,False
AGB15520BS,1x6-20' Brownstone Grooved - Harvest Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,AGB15520BS,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, AGB15520BS",PRODUCT,TIMBERTECH® AGB15520BS Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199279, Requested 2976. Please try again in 16m14.16s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/bo-1x6x20-timbertech-advanced-pvc-decking-harvest-collection-brownstone-grooved-approx-finished-size-1-x-5-5-x-20-ag-b15520-bs,retailer,,"Stage2 rejected all candidates: scrape-fail:403 Client Error: Forbidden for url: htt; brand-mismatch:source page appears to be for 'images', ; scrape-fail:Could not extract main content (page may",True,False
AGB15512SG,1x6-12' Slate Gray Grooved - Harvest Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,AGB15512SG,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, AGB15512SG",PRODUCT,TIMBERTECH® AGB15512SG Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199202, Requested 2976. Please try again in 15m40.896s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.decksdirect.com/timbertech-azek-harvest-deck-boards.html,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199186, Requested 3442. Please try again in 18m55.296s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
AGB15516SG,1x6-16' Slate Gray Grooved - Harvest Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,AGB15516SG,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, AGB15516SG",PRODUCT,TIMBERTECH® AGB15516SG Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199186, Requested 2976. Please try again in 15m33.984s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.decksdirect.com/timbertech-azek-harvest-deck-boards.html,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199169, Requested 3442. Please try again in 18m47.952s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
AGB15520SG,1x6-20' Slate Gray Grooved - Harvest Azek PVC Decking,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151),TimberTech,TIMBERTECH,AGB15520SG,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"TimberTech, Product, AGB15520SG",PRODUCT,TIMBERTECH® AGB15520SG Product,TIMBERTECH® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199168, Requested 2976. Please try again in 15m26.208s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.timbertech.com/product/azek-harvest-collection,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199161, Requested 3526. Please try again in 19m20.784s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543140016,1nx6-16' Biscayne Sq Edge - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543140016,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543140016",PRODUCT,TREX® 543140016 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199161, Requested 2978. Please try again in 15m24.048s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-transcend-lineage-decking-biscayne,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199135, Requested 3244. Please try again in 17m7.727999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543140020,1nx6-20' Biscayne Sq Edge - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543140020,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543140020",PRODUCT,TREX® 543140020 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199135, Requested 2978. Please try again in 15m12.816s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://qa.trex.com/build-your-deck/diy/productprofiles,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199108, Requested 4463. Please try again in 25m42.672s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543142016,1nx6-16' Carmel Sq Edge - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543142016,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543142016",PRODUCT,TREX® 543142016 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199108, Requested 2977. Please try again in 15m0.72s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-transcend-lineage-decking-carmel,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199056, Requested 3233. Please try again in 16m28.848s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543142020,1nx6-20' Carmel Sq Edge - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543142020,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543142020",PRODUCT,TREX® 543142020 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199056, Requested 2977. Please try again in 14m38.256s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-transcend-lineage-decking-carmel,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199030, Requested 3233. Please try again in 16m17.616s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
