Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,MANUFACTURER_PART_NUMBER,Dept,Class,Fine,Classpath,Product Name,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,ATTRIBUTE_LABEL_1,ATTRIBUTE_LABEL_2,ATTRIBUTE_LABEL_3,ATTRIBUTE_LABEL_4,ATTRIBUTE_LABEL_5,ATTRIBUTE_LABEL_6,ATTRIBUTE_LABEL_7,ATTRIBUTE_LABEL_8,ATTRIBUTE_LABEL_9,ATTRIBUTE_LABEL_10,ATTRIBUTE_VALUE_1,ATTRIBUTE_VALUE_2,ATTRIBUTE_VALUE_3,ATTRIBUTE_VALUE_4,ATTRIBUTE_VALUE_5,ATTRIBUTE_VALUE_6,ATTRIBUTE_VALUE_7,ATTRIBUTE_VALUE_8,ATTRIBUTE_VALUE_9,ATTRIBUTE_VALUE_10,ATTRIBUTE_UOM_1,ATTRIBUTE_UOM_2,ATTRIBUTE_UOM_3,ATTRIBUTE_UOM_4,ATTRIBUTE_UOM_5,ATTRIBUTE_UOM_6,ATTRIBUTE_UOM_7,ATTRIBUTE_UOM_8,ATTRIBUTE_UOM_9,ATTRIBUTE_UOM_10,_classification_confidence,_classification_method,_brand_resolution_method,_enriched,_enrichment_source,_invoice_desc_ok,_mobile_desc_ok
A410RCAR,4x4 1G PVC Box Cover,-- Unbranded --,-- No Unilog Brand --,Carlon,Thomas & Betts (7405),Thomas & Betts,Carlon,A410RCAR,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Thomas & Betts Carlon, Product, A410RCAR",PRODUCT,Carlon® A410RCAR Product,Carlon® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99310, Requested 889. Please try again in 2m51.936s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
G1951-UPC,4x4 2G GFCI Duplex Box Cover,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),"Southwire Company, LLC",Southwire,G1951-UPC,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Southwire Company, LLC, Product, G1951-UPC",PRODUCT,Southwire® G1951-UPC Product,Southwire® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99289, Requested 897. Please try again in 2m40.704s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
52C3-5/8-UPC,4x4 1G Box Cover,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),"Southwire Company, LLC",Southwire,52C3-5/8-UPC,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Southwire Company, LLC, Product, 52C3-5/8-UPC",PRODUCT,Southwire® 52C3-5/8-UPC Product,Southwire® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99269, Requested 895. Please try again in 2m21.696s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
52C14-5/8-UPC,4x4 1G Box Cover,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),"Southwire Company, LLC",Southwire,52C14-5/8-UPC,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Southwire Company, LLC, Product, 52C14-5/8-UPC",PRODUCT,Southwire® 52C14-5/8-UPC Product,Southwire® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99248, Requested 895. Please try again in 2m3.552s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
52C3-UPC,4x4 1G Box Cover,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),"Southwire Company, LLC",Southwire,52C3-UPC,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Southwire Company, LLC, Product, 52C3-UPC",PRODUCT,Southwire® 52C3-UPC Product,Southwire® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99228, Requested 891. Please try again in 1m42.816s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
54151-F-UPC,4x4x1-1/2 Oct Box w/Bracket,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),"Southwire Company, LLC",Southwire,54151-F-UPC,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Southwire Company, LLC, Product, 54151-F-UPC",PRODUCT,Southwire® 54151-F-UPC Product,Southwire® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99206, Requested 897. Please try again in 1m28.992s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
54151-HUR-UPC,4x4x1-1/2 Oct Box w/Hanger,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),"Southwire Company, LLC",Southwire,54151-HUR-UPC,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Southwire Company, LLC, Product, 54151-HUR-UPC",PRODUCT,Southwire® 54151-HUR-UPC Product,Southwire® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99186, Requested 898. Please try again in 1m12.576s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
54151-JR-UPC,4x4x1-1/2 Oct Box w/Brakcet,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),"Southwire Company, LLC",Southwire,54151-JR-UPC,Building Materials,Trim & Molding,PVC Trim,Building Materials>Trim & Molding>PVC Trim,Pvc Trim Box,"Southwire Company, LLC, Pvc Trim Box, 54151-JR-UPC",PVC TRIM BOX,Southwire® 54151-JR-UPC Pvc Trim Box,Southwire® Pvc Trim Box,Pvc Trim Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,llm,direct_lookup,False,,True,False
54171-R-UPC,4x4x2 Oct Box,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),"Southwire Company, LLC",Southwire,54171-R-UPC,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Southwire Company, LLC, Product, 54171-R-UPC",PRODUCT,Southwire® 54171-R-UPC Product,Southwire® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99978, Requested 1060. Please try again in 14m56.832s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
52151-S-UPC,4x4x1-1/2 Square Box,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),"Southwire Company, LLC",Southwire,52151-S-UPC,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Southwire Company, LLC, Product, 52151-S-UPC",PRODUCT,Southwire® 52151-S-UPC Product,Southwire® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99958, Requested 1064. Please try again in 14m43.008s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
72171-3/4-1W-UPC,4-1/2x4-1/2x2 2G Box,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),"Southwire Company, LLC",Southwire,72171-3/4-1W-UPC,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Southwire Company, LLC, Product, 72171-3/4-1W-UPC",PRODUCT,Southwire® 72171-3/4-1W-UPC Product,Southwire® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99937, Requested 1076. Please try again in 14m35.232s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
5522-5EV,5522-5EV 2 Port Decor Plate,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Cooper Wiring Devices (3560),,,5522-5EV,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Product, 5522-5EV",PRODUCT,5522-5EV Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99916, Requested 1062. Please try again in 14m4.992s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
AYCL-153PH-LA,AYCL-153PH-LA Lutron Dimmer LA,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Fenton Bros Electric Inc (FENBR),Fenton Bros Electric Inc,,AYCL-153PH-LA,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Fenton Bros Electric Inc, Product, AYCL-153PH-LA",PRODUCT,AYCL-153PH-LA Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99913, Requested 896. Please try again in 11m38.976s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
AYCL-153PH-WH,AYCL-153PH-WH Lutron Dimmer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Fenton Bros Electric Inc (FENBR),Fenton Bros Electric Inc,,AYCL-153PH-WH,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Fenton Bros Electric Inc, Product, AYCL-153PH-WH",PRODUCT,AYCL-153PH-WH Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99893, Requested 1066. Please try again in 13m48.575999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
D23LP-R02-1RW,D23LPR021RW Plug In Dimmer Wh,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),"Leviton Manufacturing Company, Inc.",Leviton,D23LP-R02-1RW,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Leviton Manufacturing Company, Inc., Product, D23LP-R02-1RW",PRODUCT,Leviton® D23LP-R02-1RW Product,Leviton® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99873, Requested 1064. Please try again in 13m29.568s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
TNOCD002,TNOCD002 125V Outdooor Timer,-- Unbranded --,-- No Unilog Brand --,Prime,Prime Wire & Cable (3562),Prime Wire & Cable,Prime,TNOCD002,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Prime Wire & Cable, Product, TNOCD002",PRODUCT,Prime® TNOCD002 Product,Prime® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99853, Requested 1061. Please try again in 13m9.696s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
TNDHD002,TNDHD002 125V 7Day Timer,-- Unbranded --,-- No Unilog Brand --,Prime,Prime Wire & Cable (3562),Prime Wire & Cable,Prime,TNDHD002,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Prime Wire & Cable, Product, TNDHD002",PRODUCT,Prime® TNDHD002 Product,Prime® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99833, Requested 1060. Please try again in 12m51.552s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
TNIDP12,TNIDP12 125V Dig Indoor Timer,-- Unbranded --,-- No Unilog Brand --,Prime,Prime Wire & Cable (3562),Prime Wire & Cable,Prime,TNIDP12,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Prime Wire & Cable, Product, TNIDP12",PRODUCT,Prime® TNIDP12 Product,Prime® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99812, Requested 1059. Please try again in 12m32.544s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
TNIW24,TNIW24 125V 24hr Mech Timer,-- Unbranded --,-- No Unilog Brand --,Prime,Prime Wire & Cable (3562),Prime Wire & Cable,Prime,TNIW24,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Prime Wire & Cable, Product, TNIW24",PRODUCT,Prime® TNIW24 Product,Prime® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99792, Requested 1061. Please try again in 12m16.992s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
65-1222,65-1222 1' Led Lt Multi CCT,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),"Satco Products, Inc.",Satco®,65-1222,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, 65-1222",PRODUCT,Satco® 65-1222 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99772, Requested 892. Please try again in 9m33.696s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
65-1224,65-1224 4' Led Strip Light,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,65-1224,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, 65-1224",PRODUCT,Satco® 65-1224 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99752, Requested 1061. Please try again in 11m42.432s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
45297BK,45297BK Kichler Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,45297BK,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Kichler Lighting LLC, Product, 45297BK",PRODUCT,Kichler® 45297BK Product,Kichler® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99732, Requested 1058. Please try again in 11m22.56s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
45573BK,45573BK Kichler Wall Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,45573BK,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Kichler Lighting LLC, Product, 45573BK",PRODUCT,Kichler® 45573BK Product,Kichler® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99712, Requested 1058. Please try again in 11m5.28s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
37418A,37418A Kichler Bath Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,37418A,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Kichler Lighting LLC, Product, 37418A",PRODUCT,Kichler® 37418A Product,Kichler® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99692, Requested 1058. Please try again in 10m48s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
37423A,37423A Kichler Bath Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,37423A,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Kichler Lighting LLC, Product, 37423A",PRODUCT,Kichler® 37423A Product,Kichler® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99671, Requested 1058. Please try again in 10m29.856s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
